channel,message,default label,default score,camembert label,camembert score
#bamako,Rubis:  dirina une zike,POSITIVE,0.7819,NEUTRAL,0.657
#bamako,danse DeLuGE1,POSITIVE,0.6825,NEUTRAL,0.636
#bamako,Je la connais solitair42 maya est tunisienne et de chez moi :),NEGATIVE,0.9002,POSITIVE,0.8164
#bamako,et le téléphone est ce qu'il y a de mieux tiens ^^,NEGATIVE,0.9325,NEGATIVE,0.7102
#bamako,Bonsoir,POSITIVE,0.9956,POSITIVE,0.7414
#bamako,ok DeLuGE1,NEGATIVE,0.9824,POSITIVE,0.7055
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,tu vas bien Elfic,NEUTRAL,0.6539,POSITIVE,0.8574
#bamako,https://radiobamako.Radio12345.com,NEGATIVE,0.9727,NEUTRAL,0.585
#bamako,!danse Annalisa86,POSITIVE,0.9431,POSITIVE,0.7885
#bamako,"solitair42 a le corps qui bouge et aimerait inviter Annalisa86 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9638,POSITIVE,0.7598
#bamako,!danse Annalisa86,POSITIVE,0.9431,POSITIVE,0.7885
#bamako,"eurasienne a le corps qui bouge et aimerait inviter Annalisa86 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9605,POSITIVE,0.6776
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"eurasienne a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9409,POSITIVE,0.7474
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"eurasienne a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9458,POSITIVE,0.6783
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse deadman,POSITIVE,0.9438,POSITIVE,0.8177
#bamako,"eurasienne a le corps qui bouge et aimerait inviter deadman à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9429,POSITIVE,0.7203
#bamako,eurasienne:  merci j'ai réussi à me connecter ;),NEUTRAL,0.6237,NEUTRAL,0.513
#bamako,!danse butterfly|Radio-BamaKo|OnAir,POSITIVE,0.9872,POSITIVE,0.7924
#bamako,"eurasienne a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9659,POSITIVE,0.6987
#bamako,ah bien P0ussiere2lune|TaFF :p,NEGATIVE,0.9808,POSITIVE,0.7233
#bamako,je bosse mdrrr,NEGATIVE,0.9738,NEUTRAL,0.5158
#bamako,((((((((((((((((( eurasienne )))))))))))))))))))))),NEGATIVE,0.9709,NEUTRAL,0.6487
#bamako,Ça va trop vite ici,NEGATIVE,0.9897,NEGATIVE,0.9256
#bamako,((((((((((((((((((( AbMo )))))))))))))))))))))),NEGATIVE,0.9623,NEUTRAL,0.5063
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse eurasienne,POSITIVE,0.9947,POSITIVE,0.8058
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter eurasienne à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9523,POSITIVE,0.7452
#bamako,(((((((((((((((((((( solitair42 )))))))))))))))))))))))))),NEGATIVE,0.9743,NEUTRAL,0.534
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,(((((((((((((((((( DeLuGE1 ))))))))))))))))))))))),NEGATIVE,0.9895,NEUTRAL,0.5416
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9514,POSITIVE,0.7954
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"eurasienne a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9409,POSITIVE,0.7474
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse butterfly|Radio-BamaKo|OnAir,POSITIVE,0.9872,POSITIVE,0.7924
#bamako,"eurasienne a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9659,POSITIVE,0.6987
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"eurasienne a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9409,POSITIVE,0.7474
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"solitair42 a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9478,POSITIVE,0.7735
#bamako,!danse deadman,POSITIVE,0.9438,POSITIVE,0.8177
#bamako,"eurasienne a le corps qui bouge et aimerait inviter deadman à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9429,POSITIVE,0.7203
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,!danse Rubis,POSITIVE,0.9978,POSITIVE,0.7805
#bamako,"eurasienne a le corps qui bouge et aimerait inviter Rubis à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9516,POSITIVE,0.6986
#bamako,((((((((((((((( eurasienne ))))))))))))))))))),NEGATIVE,0.9698,NEUTRAL,0.6359
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,!danse Annalisa86,POSITIVE,0.9431,POSITIVE,0.7885
#bamako,!danse eurasienne,POSITIVE,0.9947,POSITIVE,0.8058
#bamako,"eurasienne a le corps qui bouge et aimerait inviter Annalisa86 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9605,POSITIVE,0.6776
#bamako,"Rubis a le corps qui bouge et aimerait inviter eurasienne à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9508,POSITIVE,0.763
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,!danse spring31,POSITIVE,0.9803,POSITIVE,0.7622
#bamako,"eurasienne a le corps qui bouge et aimerait inviter spring31 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.946,POSITIVE,0.6927
#bamako,!danse eurasienne,POSITIVE,0.9947,POSITIVE,0.8058
#bamako,"deadman a le corps qui bouge et aimerait inviter eurasienne à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9519,POSITIVE,0.7453
#bamako,{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{{ Rubis }}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}},NEGATIVE,0.833,POSITIVE,0.7218
#bamako,!danse DeLuGE1,POSITIVE,0.685,NEUTRAL,0.6585
#bamako,"eurasienne a le corps qui bouge et aimerait inviter DeLuGE1 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9458,POSITIVE,0.6783
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"eurasienne a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9409,POSITIVE,0.7474
#bamako,Rubis:  Annalisa86 eurasienne DeLuGE1 pat65bs )))))))))))))))))))))))))))))))))))))))))),NEGATIVE,0.9407,NEUTRAL,0.5358
#bamako,Rubis:  Annalisa86 eurasienne DeLuGE1 pat65bs )))))))))))))))))))))))))))))))))))))))))),NEGATIVE,0.9407,NEUTRAL,0.5358
#bamako,Rubis:  Annalisa86 eurasienne DeLuGE1 pat65bs )))))))))))))))))))))))))))))))))))))))))),NEGATIVE,0.9407,NEUTRAL,0.5358
#bamako,mdrrrr,NEGATIVE,0.9769,NEGATIVE,0.7182
#bamako,(((((((((((((((((((( solitair42 ))))))))))))))))))))))),NEGATIVE,0.9737,NEUTRAL,0.521
#bamako,ahhhhhhhhh,NEGATIVE,0.9767,NEUTRAL,0.6009
#bamako,"Sur Radio Bamako, tu peux écouter ce son fresh =>  Tom Jones - She's A Lady  <=  votre  Animateur: Butterfly ",NEUTRAL,0.6496,NEUTRAL,0.5472
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,!danse butterfly|Radio-BamaKo|OnAir vu que tu n as pas le temps,POSITIVE,0.9123,NEGATIVE,0.8213
#bamako,"DeLuGE1 a le corps qui bouge et aimerait inviter butterfly|Radio-BamaKo|OnAir à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9687,POSITIVE,0.6734
#bamako,mdrrrrrrrrrrrrrrr,NEGATIVE,0.9864,NEUTRAL,0.6334
#bamako,mdrrr DeLuGE1,NEGATIVE,0.9962,NEUTRAL,0.5402
#bamako,ehben,NEUTRAL,0.5804,NEGATIVE,0.7066
#bamako,danse butterfly|Radio-BamaKo|OnAir DeLuGE1,POSITIVE,0.7457,POSITIVE,0.7168
#bamako,!danse solitair42,POSITIVE,0.9867,POSITIVE,0.7106
#bamako,"butterfly|Radio-BamaKo|OnAir a le corps qui bouge et aimerait inviter solitair42 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9775,POSITIVE,0.7225
#bamako,!jump solitair42,POSITIVE,0.9922,POSITIVE,0.7427
#bamako,<o/ Jump o Jump o Jump solitair42 Jump o Jump o Jump o o> ,NEGATIVE,0.9879,NEUTRAL,0.6167
#bamako,!bouge Rubis,POSITIVE,0.9957,NEUTRAL,0.5304
#bamako,"JumP JumP JumP JumP Lève-toi et danse Rubis, c'est solitair42 qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.966,POSITIVE,0.836
#bamako,cool ca,POSITIVE,0.9998,POSITIVE,0.9055
#bamako,!debout,NEGATIVE,0.9714,NEUTRAL,0.5337
#bamako,"  Debout les gars réveillés vous,il va falloir en mettre un coup!!! Aller sortez vos têtes de vos duvets et venez teuffer avec nous ! yeahhhhhhhhhhhh !!! ~~ On se BouGe suR ~ #Bamako ~",NEGATIVE,0.9766,NEUTRAL,0.5928
#bamako,!bouge solitair42,POSITIVE,0.9487,NEGATIVE,0.757
#bamako,"JumP JumP JumP JumP Lève-toi et danse solitair42, c'est Rubis qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.9643,POSITIVE,0.838
#bamako,!bouge monstring,NEGATIVE,0.9764,NEUTRAL,0.5182
#bamako,"JumP JumP JumP JumP Lève-toi et danse monstring, c'est deadman qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.9722,POSITIVE,0.8331
#bamako,!bouge Rubis,POSITIVE,0.9957,NEUTRAL,0.5304
#bamako,"JumP JumP JumP JumP Lève-toi et danse Rubis, c'est solitair42 qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.966,POSITIVE,0.836
#bamako,!bouge Rubis,POSITIVE,0.9957,NEUTRAL,0.5304
#bamako,"JumP JumP JumP JumP Lève-toi et danse Rubis, c'est solitair42 qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.966,POSITIVE,0.836
#bamako,!bouge Rubis,POSITIVE,0.9957,NEUTRAL,0.5304
#bamako,"JumP JumP JumP JumP Lève-toi et danse Rubis, c'est solitair42 qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.966,POSITIVE,0.836
#bamako,!bouge solitair42,POSITIVE,0.9487,NEGATIVE,0.757
#bamako,"JumP JumP JumP JumP Lève-toi et danse solitair42, c'est Rubis qui te le demande JumP JumP JumP JumP ",NEGATIVE,0.9643,POSITIVE,0.838
#bamako,!debout,NEGATIVE,0.9714,NEUTRAL,0.5337
#bamako,"  Debout les gars réveillés vous,il va falloir en mettre un coup!!! Aller sortez vos têtes de vos duvets et venez teuffer avec nous ! yeahhhhhhhhhhhh !!! ~~ On se BouGe suR ~ #Bamako ~",NEGATIVE,0.9766,NEUTRAL,0.5928
#bamako,!debout,NEGATIVE,0.9714,NEUTRAL,0.5337
#bamako,"  Debout les gars réveillés vous,il va falloir en mettre un coup!!! Aller sortez vos têtes de vos duvets et venez teuffer avec nous ! yeahhhhhhhhhhhh !!! ~~ On se BouGe suR ~ #Bamako ~",NEGATIVE,0.9766,NEUTRAL,0.5928
#bamako,!debout,NEGATIVE,0.9714,NEUTRAL,0.5337
#bamako,"  Debout les gars réveillés vous,il va falloir en mettre un coup!!! Aller sortez vos têtes de vos duvets et venez teuffer avec nous ! yeahhhhhhhhhhhh !!! ~~ On se BouGe suR ~ #Bamako ~",NEGATIVE,0.9766,NEUTRAL,0.5928
#bamako,lol butterfly|Radio-BamaKo|OnAir,POSITIVE,0.9216,NEUTRAL,0.6202
#bamako,"Sur Radio Bamako, tu peux écouter ce son fresh =>  nouri koufi jay 3la 3awdou - nouri koufi { jay 3la 3awdou }  <=  votre  Animateur: Butterfly ",NEGATIVE,0.9149,NEUTRAL,0.609
#bamako,Ca c du solitair42 tout cracher lol,NEGATIVE,0.9614,NEGATIVE,0.8708
#bamako,!danse Annalisa86,POSITIVE,0.9431,POSITIVE,0.7885
#bamako,"eurasienne a le corps qui bouge et aimerait inviter Annalisa86 à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9605,POSITIVE,0.6776
#bamako,!danse deadman,POSITIVE,0.9438,POSITIVE,0.8177
#bamako,"eurasienne a le corps qui bouge et aimerait inviter deadman à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9429,POSITIVE,0.7203
#bamako,(((((((((((((((((((((((((((((( eurasienne,NEGATIVE,0.72,NEUTRAL,0.5117
#bamako,)))))))))))))))))))))))))))))))))))),NEUTRAL,0.5384,NEUTRAL,0.5148
#bamako,!danse eurasienne,POSITIVE,0.9959,POSITIVE,0.7297
#bamako,"Annalisa86 a le corps qui bouge et aimerait inviter eurasienne à danser, serrés l'un contre l'autre ?( ^o^)?\(^_^ )",NEGATIVE,0.9547,POSITIVE,0.7414
#charme,Mdrrr,NEGATIVE,0.9822,NEGATIVE,0.8447
#charme,Pas aimer le foot n empêche pas d aimer un homme qui aime le foot ??,NEGATIVE,0.842,POSITIVE,0.748
#charme,tain le chat au garde a vous a coté de moi vu que la bouffe est là,NEGATIVE,0.7745,NEGATIVE,0.8641
#charme,Et blablabla.,NEGATIVE,0.9985,NEGATIVE,0.9902
#charme,Des bisous MON Pixel ?.,NEGATIVE,0.9797,POSITIVE,0.8814
#charme,( chat de Yosh ) :x,NEGATIVE,0.6838,POSITIVE,0.6921
#charme,Looool mauuuu,NEGATIVE,0.9475,POSITIVE,0.7843
#charme,c'est MON chat,POSITIVE,0.9268,POSITIVE,0.8479
#charme,Un Live Radio commence ! Tapez !radio pour avoir le lien pour écouter Zeux||Smile-RaDio|On-Air ?? d( ^?^)b ??  ou Activez le player en bas de page sur les boutons: ??? ?,NEGATIVE,0.957,POSITIVE,0.7544
#charme,https://www.youtube.com/watch?v=QCl8Ne8ayPo,NEGATIVE,0.9488,NEUTRAL,0.5711
#charme,YouTube San Ku Kaï - Générique - Français - 480p par William Gerald Blondel (durée: 1:14) - Vue(s): 131742,NEGATIVE,0.9883,NEUTRAL,0.5758
#charme,Skipsouth - C'est le chat de Yosh :x,NEGATIVE,0.9948,NEUTRAL,0.5977
#charme,J ai qu'un privé !,POSITIVE,0.9839,NEGATIVE,0.8857
#charme,vive staros,POSITIVE,0.9992,POSITIVE,0.7622
#charme,????? On Ecoute ??  DjAlain|RadioCobra47|OnAiR ~  Enzo46|DiaL-MuSic|OnAiR ~  Zeux||Smile-RaDio|On-Air ~  En live ! Faites !radio pour avoir les liens des Radios de vos DJ ! ou Activez le player en bas de page sur les boutons :?¦? ?,NEGATIVE,0.9695,POSITIVE,0.7626
#charme,Nan RaMoS.,NEGATIVE,0.9868,NEGATIVE,0.8475
#charme,Merci.,NEGATIVE,0.9823,POSITIVE,0.8908
#charme,oh punaise blade56 : le kiffe,NEGATIVE,0.9757,POSITIVE,0.7132
#charme,Avec Jean Pierre,POSITIVE,0.9906,NEUTRAL,0.5811
#charme,elle veut me le voler,POSITIVE,0.9552,NEGATIVE,0.713
#charme,Danyboy78: hé hé,NEGATIVE,0.8828,NEUTRAL,0.5088
#charme,Skipsouth - JP.,NEGATIVE,0.9986,NEUTRAL,0.576
#charme,Yosh - J'en ferai quoi !,NEUTRAL,0.5985,NEUTRAL,0.6451
#charme,des calins,POSITIVE,0.9822,POSITIVE,0.7977
#charme,https://www.youtube.com/watch?v=9E1zTFBVf8Y,NEGATIVE,0.9459,POSITIVE,0.686
#charme,Mouais.,POSITIVE,0.8682,NEGATIVE,0.9991
#charme,YouTube Jayce et les conquérants de la lumière (générique version longue) par Génériques de dessins animés (durée: 3:25) - Vue(s): 750512,NEGATIVE,0.9596,NEUTRAL,0.5027
#charme,Brochettes?,NEGATIVE,0.9793,NEUTRAL,0.5512
#charme,Nan l'est trop chou pour ...,POSITIVE,0.9538,NEUTRAL,0.6505
#charme,Moue va dire ça a mes potes thaïlandais,NEGATIVE,0.9598,NEGATIVE,0.7628
#charme,LOL.,NEGATIVE,0.9693,NEGATIVE,0.9731
#charme,Vu ma voix :o,NEGATIVE,0.8722,POSITIVE,0.6683
#charme,"Robert, c'est toi ?",NEGATIVE,0.8964,POSITIVE,0.722
#charme,Vi !,POSITIVE,0.9983,NEUTRAL,0.6543
#charme,exagération,NEGATIVE,0.9989,NEGATIVE,0.9656
#charme,"On ne s'appelera jamais PetitYoplait, no stress.",NEGATIVE,0.871,NEGATIVE,0.844
#charme,Yosh - :(,NEGATIVE,0.9857,NEUTRAL,0.5071
#charme,"Pas besoin de me le dire, Mau.",NEGATIVE,0.6972,NEUTRAL,0.5378
